ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
AGhsA031419	9.19e-26	1.62e-27	13.071866	51.874219	0.6354009	DNMT3L	DNA (cytosine-5-)-methyltransferase 3-like
AGhsB041322	9.19e-26	1.63e-27	-13.071672	51.872957	-0.7513696	GPI	glucose phosphate isomerase
AGhsA210520	9.20e-26	1.63e-27	-13.070987	51.868489	-0.5782345	MTCH1	mitochondrial carrier homolog 1 (C. elegans)
AGhsA161624	9.86e-26	1.76e-27	13.059801	51.795517	0.989658	C14orf131	chromosome 14 open reading frame 131
AGhsC220512	9.89e-26	1.77e-27	-13.058868	51.789431	-0.6172524		
AGhsC120417	9.94e-26	1.79e-27	13.057491	51.780446	0.6490179		
AGhsB231618	1.05e-25	1.88e-27	13.049298	51.726997	0.8172574	ORF1	hypothetical protein, clone pT-Adv JuaX22
AGhsB010510	1.07e-25	1.93e-27	-13.045435	51.701801	-0.5513797	CBFA2T3	core-binding factor, runt domain, alpha subunit 2; translocated to, 3
AGhsB081305	1.27e-25	2.32e-27	13.017983	51.522714	0.5319609	HMCN1	hemicentin 1
AGhsA240420	1.27e-25	2.32e-27	13.017615	51.520315	0.7869727		
AGhsC111416	1.39e-25	2.55e-27	13.003365	51.427348	0.7372136		
AGhsA170517	1.47e-25	2.69e-27	12.995016	51.372883	0.718504	TBC1D4	TBC1 domain family, member 4
AGhsA210107	1.56e-25	2.88e-27	12.985071	51.308008	0.5487264	OSTM1	osteopetrosis associated transmembrane protein 1
AGhsB120418	1.56e-25	2.89e-27	12.9842	51.302327	0.540278		
AGhsC240909	1.60e-25	2.98e-27	-12.979767	51.273407	-0.4419643		
AGhsA030907	1.60e-25	2.98e-27	12.979375	51.270848	0.5999343	SERF1A	small EDRK-rich factor 1A (telomeric)
AGhsB171013	1.61e-25	3.02e-27	12.977806	51.260611	0.6769778	IL6R	interleukin 6 receptor
AGhsB111007	1.77e-25	3.33e-27	-12.962805	51.162754	-0.384872	UPK3B	uroplakin 3B
AGhsB210303	1.77e-25	3.34e-27	-12.962213	51.158889	-0.8380677	ZNF714	zinc finger protein 714
AGhsB070421	1.82e-25	3.45e-27	12.957554	51.128494	0.665785		
AGhsA090322	1.82e-25	3.45e-27	-12.957353	51.127183	-0.4953369	TBXA2R	thromboxane A2 receptor
AGhsB081110	1.84e-25	3.50e-27	12.955355	51.114154	0.6858356		
AGhsB071014	1.87e-25	3.57e-27	-12.952098	51.092903	-0.4378235	TMEM35	transmembrane protein 35
AGhsC080316	1.88e-25	3.61e-27	12.950557	51.082853	0.6536051		
AGhsB240918	1.90e-25	3.65e-27	-12.948972	51.07251	-0.5036001	PITX3	paired-like homeodomain 3
AGhsA131311	1.96e-25	3.78e-27	12.943522	51.036956	0.810192	MLLT1	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1
AGhsA220502	1.98e-25	3.84e-27	12.940896	51.019823	0.5053774		
AGhsA150821	1.98e-25	3.86e-27	-12.940241	51.01555	-0.757628	ICAM2	intercellular adhesion molecule 2
AGhsB261013	1.98e-25	3.86e-27	-12.940165	51.015055	-0.666186	ARF1	ADP-ribosylation factor 1
AGhsC261013	1.98e-25	3.87e-27	-12.939759	51.012408	-0.7825977	ARF1	ADP-ribosylation factor 1
AGhsA200222	2.04e-25	4.01e-27	-12.93449	50.978036	-0.7760478	RPL8	ribosomal protein L8
AGhsB210214	2.05e-25	4.05e-27	12.933116	50.969073	1.4106082	ERAF	erythroid associated factor
AGhsB201622	2.21e-25	4.36e-27	12.921607	50.893993	0.7845064		
AGhsB020506	2.25e-25	4.45e-27	12.918514	50.873815	1.3895553	CLEC4E	C-type lectin domain family 4, member E
AGhsB041314	2.36e-25	4.69e-27	12.910648	50.822498	0.5346041	LOC284422	similar to HSPC323
AGhsC030711	2.50e-25	4.99e-27	12.901236	50.761103	0.6974697		
AGhsC220405	2.52e-25	5.04e-27	12.899691	50.751019	0.7036388		
AGhsB090121	2.57e-25	5.17e-27	12.895784	50.725533	0.7628487		
AGhsA170118	2.57e-25	5.19e-27	12.895361	50.722773	0.5323299	NIN	ninein (GSK3B interacting protein)
AGhsA140118	2.85e-25	5.76e-27	-12.879322	50.618144	-0.7387028	PSMD8	proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
AGhsC081003	3.00e-25	6.09e-27	-12.870812	50.562632	-0.4295401		
AGhsC091202	3.11e-25	6.33e-27	12.865127	50.525544	0.5687079		
AGhsB191106	3.52e-25	7.19e-27	12.84561	50.398227	0.6040937	C20orf74	chromosome 20 open reading frame 74
AGhsB131314	3.52e-25	7.21e-27	-12.845245	50.395845	-0.5356149	VEZF1	vascular endothelial zinc finger 1
AGhsB180921	3.73e-25	7.67e-27	-12.835797	50.334213	-0.4280273		
AGhsA140506	3.82e-25	7.87e-27	-12.83183	50.308333	-0.6158187	CCDC9	coiled-coil domain containing 9
AGhsC100707	4.12e-25	8.52e-27	12.819816	50.229966	0.3814909		
AGhsC031121	4.28e-25	8.88e-27	-12.81363	50.189614	-0.8998299		
AGhsB210923	4.31e-25	8.98e-27	12.811907	50.178376	0.8280222		
AGhsB070402	5.45e-25	1.14e-26	12.77566	49.941936	0.6926044		
AGhsB240613	5.51e-25	1.16e-26	-12.773533	49.928059	-0.5526701	FBXL19	F-box and leucine-rich repeat protein 19
AGhsB120519	5.65e-25	1.19e-26	-12.769361	49.900849	-0.5257278	ZDHHC8	zinc finger, DHHC-type containing 8
AGhsA081616	5.65e-25	1.19e-26	-12.768824	49.897344	-0.7115684	PARVG	parvin, gamma
AGhsB131517	5.97e-25	1.26e-26	-12.760003	49.839806	-0.4531368	DLGAP3	discs, large (Drosophila) homolog-associated protein 3
AGhsB100120	6.46e-25	1.37e-26	-12.747597	49.758886	-0.5079549	TUFM	Tu translation elongation factor, mitochondrial
AGhsC130922	6.82e-25	1.45e-26	-12.73871	49.700917	-0.5707412		
AGhsA170814	6.89e-25	1.47e-26	-12.73665	49.687482	-0.9433086	CD27	CD27 molecule
AGhsC101605	7.51e-25	1.61e-26	12.723204	49.599779	0.5096294		
AGhsB241122	8.32e-25	1.79e-26	12.707144	49.495033	0.7502914		
AGhsC160916	9.60e-25	2.07e-26	12.684898	49.349941	0.5095098		
AGhsC120606	1.08e-24	2.34e-26	-12.665943	49.226319	-0.5269896		
AGhsB080820	1.11e-24	2.41e-26	12.661982	49.20049	0.7713679	EMILIN3///CHD6///LPIN3	elastin microfibril interfacer 3///chromodomain helicase DNA binding protein 6///lipin 3
AGhsB191401	1.14e-24	2.48e-26	12.657393	49.170562	0.7916307		
AGhsA160624	1.24e-24	2.70e-26	12.644299	49.085166	0.5250489	RASGRF1	Ras protein-specific guanine nucleotide-releasing factor 1
AGhsB201501	1.25e-24	2.73e-26	-12.64286	49.07578	-0.931998		
AGhsB130914	1.30e-24	2.85e-26	12.636067	49.031481	0.6552796	TMEM41B	transmembrane protein 41B
AGhsC040603	1.42e-24	3.12e-26	12.622403	48.942376	0.4894761		
AGhsB260717	1.42e-24	3.14e-26	-12.621668	48.937584	-0.6220165		
AGhsC231115	1.47e-24	3.25e-26	-12.616252	48.902261	-0.4610125		
AGhsB181117	1.47e-24	3.26e-26	12.615626	48.898185	0.516277		
AGhsB221320	1.78e-24	3.98e-26	12.585466	48.701512	0.7381587	HUMBINDC	DNA binding protein for surfactant protein B
AGhsC021308	1.84e-24	4.10e-26	12.580763	48.670849	0.5587618	RAB5B	RAB5B, member RAS oncogene family
AGhsA020719	2.02e-24	4.52e-26	-12.566064	48.575001	-1.066154	ANXA6	annexin A6
AGhsB041317	2.13e-24	4.80e-26	-12.55697	48.51571	-0.4875691	ABO	ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)
AGhsB200506	2.21e-24	4.99e-26	12.551101	48.477444	0.7390212		
AGhsB160213	2.23e-24	5.04e-26	12.54933	48.465896	0.7383423		
AGhsC040915	2.26e-24	5.13e-26	12.546852	48.44974	0.6471193		
AGhsB101203	2.31e-24	5.26e-26	-12.543047	48.42493	-0.8965566	SLC25A6	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6
AGhsC030816	2.31e-24	5.27e-26	-12.542668	48.422462	-0.8703622	TCL1A	T-cell leukemia/lymphoma 1A
AGhsC190505	2.32e-24	5.31e-26	-12.541573	48.41532	-0.4584282		
AGhsA010908	2.40e-24	5.52e-26	-12.535677	48.37688	-0.8049377	PTMAP4	prothymosin, alpha pseudogene 4 (gene sequence 112)
AGhsA111501	2.45e-24	5.64e-26	12.532294	48.354822	0.8889909	NPHS2	nephrosis 2, idiopathic, steroid-resistant (podocin)
AGhsA221415	2.93e-24	6.77e-26	12.504471	48.17343	0.6703268	SLC38A3	solute carrier family 38, member 3
AGhsB131508	3.02e-24	6.99e-26	12.499613	48.14176	0.494124	AHNAK2	AHNAK nucleoprotein 2
AGhsC061518	3.26e-24	7.59e-26	-12.487236	48.061078	-0.4843144		
AGhsB191318	3.26e-24	7.59e-26	12.48716	48.060585	0.5784367		
AGhsB060802	3.58e-24	8.36e-26	-12.472361	47.964112	-0.7148349	CCDC42///IFI6	coiled-coil domain containing 42///interferon, alpha-inducible protein 6
AGhsA090324	4.80e-24	1.12e-25	12.427424	47.671213	0.4739909	SAMD4B	sterile alpha motif domain containing 4B
AGhsA101611	4.96e-24	1.17e-25	12.421869	47.635007	0.7659552	NDUFS4	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)
AGhsB071013	4.98e-24	1.17e-25	12.421034	47.629564	0.6747338	RMND5A	required for meiotic nuclear division 5 homolog A (S. cerevisiae)
AGhsA090806	5.19e-24	1.23e-25	-12.414137	47.584615	-1.0462348	CD79B	CD79b molecule, immunoglobulin-associated beta
AGhsB041521	5.53e-24	1.31e-25	-12.404067	47.518985	-0.9719744	MAT2B	methionine adenosyltransferase II, beta
AGhsB080921	5.63e-24	1.34e-25	-12.400943	47.498628	-0.5713898		
AGhsA070105	6.22e-24	1.48e-25	12.385324	47.39684	0.5687567	PHF1	PHD finger protein 1
AGhsC050922	6.43e-24	1.54e-25	12.379815	47.360947	0.7494626		
AGhsC121019	6.61e-24	1.58e-25	12.375328	47.331704	0.6083339		
AGhsA020901	7.06e-24	1.70e-25	12.36469	47.262389	0.73266	IARS2	isoleucyl-tRNA synthetase 2, mitochondrial
AGhsA240306	7.06e-24	1.70e-25	12.364455	47.260851	0.452874		
AGhsA040903	7.42e-24	1.79e-25	12.356421	47.208502	0.5741223	APOA4	apolipoprotein A-IV
AGhsC061116	7.44e-24	1.80e-25	-12.355598	47.203145	-0.4101146		
AGhsB091319	7.95e-24	1.93e-25	-12.344737	47.132374	-0.4869727	FAM110A	family with sequence similarity 110, member A
AGhsC221521	7.95e-24	1.94e-25	12.344699	47.13213	0.5180576		
AGhsA140510	8.01e-24	1.95e-25	-12.343149	47.122032	-0.4597608	P2RY11	purinergic receptor P2Y, G-protein coupled, 11
AGhsC210205	8.60e-24	2.11e-25	12.331848	47.0484	0.5563881		
AGhsA181517	1.07e-23	2.62e-25	12.298483	46.831035	0.5689555		
AGhsA180324	1.18e-23	2.92e-25	-12.282303	46.725641	-0.5631098	CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2)
AGhsB191605	1.21e-23	2.98e-25	12.278774	46.702652	0.6072338		
AGhsC081316	1.23e-23	3.04e-25	-12.276157	46.685608	-0.6888123	IVD	isovaleryl Coenzyme A dehydrogenase
AGhsA131321	1.26e-23	3.12e-25	-12.272186	46.659745	-0.7632345	CAPNS1	calpain, small subunit 1
AGhsC200510	1.37e-23	3.40e-25	-12.258845	46.57285	-0.8063443		
AGhsC170318	1.38e-23	3.45e-25	12.256574	46.558058	0.7594778		
AGhsA260301	1.40e-23	3.50e-25	-12.254287	46.543166	-0.7451365		
AGhsA191622	1.40e-23	3.52e-25	12.253805	46.540023	1.1560849	CA1	carbonic anhydrase I
AGhsA040509	1.46e-23	3.66e-25	-12.247606	46.49965	-0.4716577	CIB2	calcium and integrin binding family member 2
AGhsB140803	1.49e-23	3.77e-25	12.243229	46.471143	0.6878268	IL12RB2	interleukin 12 receptor, beta 2
AGhsB201415	1.59e-23	4.01e-25	12.233583	46.408328	0.5490145		
AGhsA130304	1.64e-23	4.15e-25	12.228459	46.37496	0.6222204	IL10RB	interleukin 10 receptor, beta
AGhsA031402	1.64e-23	4.17e-25	-12.227858	46.371047	-1.019439	RPL3	ribosomal protein L3
AGhsB090107	1.65e-23	4.21e-25	-12.22636	46.361288	-0.3428706		
AGhsA081119	1.70e-23	4.34e-25	-12.221721	46.33108	-0.8629515	PUM1	pumilio homolog 1 (Drosophila)
AGhsB261105	1.74e-23	4.46e-25	12.21739	46.302879	0.6647254	ALG10	asparagine-linked glycosylation 10 homolog (yeast, alpha-1,2-glucosyltransferase)
AGhsB241018	1.88e-23	4.84e-25	-12.205088	46.222775	-0.4058945		
AGhsB031207	1.98e-23	5.10e-25	12.197261	46.17181	0.6964218		
AGhsB060311	2.00e-23	5.16e-25	-12.19542	46.159824	-0.4060226		
AGhsB060416	2.17e-23	5.61e-25	12.182646	46.07665	0.5512483	FGFRL1	fibroblast growth factor receptor-like 1
AGhsA071520	2.18e-23	5.65e-25	12.181441	46.068806	0.7253605	ACF	apobec-1 complementation factor
AGhsB130104	2.26e-23	5.87e-25	12.175765	46.031852	0.6198821	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
AGhsC140921	2.30e-23	5.99e-25	12.172488	46.010517	0.7317318		
AGhsC081206	2.32e-23	6.06e-25	12.170823	45.999683	0.5079953		
AGhsB220518	2.35e-23	6.17e-25	-12.168129	45.98214	-0.6176685	HSPC152	hypothetical protein HSPC152
AGhsC050314	2.37e-23	6.24e-25	12.166347	45.970539	0.7330357		
AGhsA221621	2.51e-23	6.61e-25	12.157522	45.913091	0.7012416	MFN1	mitofusin 1
AGhsA170314	2.56e-23	6.77e-25	12.15397	45.889969	0.6075842		
AGhsA251018	2.73e-23	7.24e-25	-12.143752	45.823459	-0.344092	PQLC2	PQ loop repeat containing 2
AGhsB180311	2.89e-23	7.68e-25	12.134731	45.76474	0.702874		
AGhsB260313	2.99e-23	7.97e-25	-12.129138	45.728334	-0.620433	C6orf151///RPL29P1	chromosome 6 open reading frame 151///ribosomal protein L29 pseudogene 1
AGhsB070217	3.27e-23	8.73e-25	12.115195	45.637587	0.5899208	ZSWIM4	zinc finger, SWIM-type containing 4
AGhsB110606	3.30e-23	8.82e-25	-12.113566	45.626982	-0.4083912	C22orf13	chromosome 22 open reading frame 13
AGhsA190707	3.48e-23	9.34e-25	-12.104878	45.570441	-0.7048669	VCP	valosin-containing protein
AGhsA080816	3.60e-23	9.68e-25	12.099485	45.535344	0.6187652		
AGhsB220703	3.64e-23	9.80e-25	-12.097584	45.522974	-0.3867453		
AGhsC260621	3.76e-23	1.01e-24	12.092281	45.488467	0.5737079		
AGhsB161618	3.79e-23	1.03e-24	12.090498	45.476867	0.5676449		
AGhsA031414	3.81e-23	1.03e-24	-12.089564	45.47079	-0.8617453	PI4KA	phosphatidylinositol 4-kinase, catalytic, alpha
AGhsB100624	3.94e-23	1.07e-24	12.083892	45.433876	0.8505812	STX5	syntaxin 5
AGhsC190716	4.04e-23	1.10e-24	12.079543	45.405577	0.5567217		
AGhsA251514	4.55e-23	1.24e-24	12.061268	45.286674	0.629402		
AGhsB261217	4.65e-23	1.27e-24	-12.057619	45.262937	-0.5551213		
AGhsC211019	4.70e-23	1.29e-24	12.055471	45.24896	0.4995266		
AGhsC041607	4.72e-23	1.30e-24	-12.054605	45.243322	-0.4641661		
AGhsC120615	4.75e-23	1.31e-24	-12.053147	45.233838	-0.4123046		
AGhsA171306	4.99e-23	1.38e-24	-12.045418	45.183557	-0.4356317	FZD10	frizzled homolog 10 (Drosophila)
AGhsA041316	4.99e-23	1.38e-24	-12.044901	45.180195	-1.0002982	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1
AGhsA250511	5.61e-23	1.56e-24	12.026721	45.061934	1.0256132	S100A9	S100 calcium binding protein A9
AGhsB150110	5.63e-23	1.57e-24	-12.025823	45.056088	-0.9265465		
AGhsA110220	5.89e-23	1.65e-24	12.018443	45.008088	0.4931722		
AGhsB221504	6.26e-23	1.75e-24	12.008965	44.946439	0.6478993	ALDOB	aldolase B, fructose-bisphosphate
AGhsB131324	6.28e-23	1.76e-24	12.007991	44.940104	0.8126213	UBE1	ubiquitin-activating enzyme E1
AGhsB210413	6.33e-23	1.78e-24	12.006507	44.930452	0.5122675	CCL13	chemokine (C-C motif) ligand 13
AGhsC171023	6.33e-23	1.79e-24	12.006035	44.927384	0.5655037		
AGhsB111610	6.90e-23	1.95e-24	-11.992658	44.840388	-0.65922		
AGhsC190906	6.92e-23	1.96e-24	-11.991743	44.834434	-0.4764454		
AGhsB170216	7.33e-23	2.08e-24	-11.982748	44.775937	-0.4569677		
AGhsB080315	7.45e-23	2.12e-24	11.979851	44.757099	0.4096243	LOC646471///C1orf135///SEPN1///MAN1C1///FAM54B	hypothetical LOC646471///chromosome 1 open reading frame 135///selenoprotein N, 1///mannosidase, alpha, class 1C, member 1///family with sequence similarity 54, member B
AGhsB041218	8.09e-23	2.31e-24	-11.966981	44.673413	-0.3594794	BOK	BCL2-related ovarian killer
AGhsC050602	8.50e-23	2.43e-24	-11.959034	44.621745	-0.3720064		
AGhsA071016	9.46e-23	2.71e-24	11.942406	44.513637	0.6424714		
AGhsA020119	1.06e-22	3.04e-24	-11.924994	44.40045	-0.4895957	OXT	oxytocin, prepro- (neurophysin I)
AGhsA141413	1.13e-22	3.25e-24	11.914816	44.334289	0.6425202	DOC2B	double C2-like domains, beta
AGhsC040311	1.15e-22	3.31e-24	11.911882	44.315223	0.66234		
AGhsA241313	1.19e-22	3.46e-24	11.905385	44.272995	0.5313881	C1orf75	chromosome 1 open reading frame 75
AGhsB140505	1.27e-22	3.69e-24	-11.895365	44.207874	-0.3659923		
AGhsC131204	1.29e-22	3.76e-24	11.892338	44.188204	0.5902982		
AGhsC140804	1.32e-22	3.86e-24	11.888601	44.163914	0.42297		
AGhsC160621	1.33e-22	3.87e-24	11.888011	44.16008	0.5411439		
AGhsB081403	1.59e-22	4.66e-24	-11.85987	43.977226	-0.4904077	C14orf173	chromosome 14 open reading frame 173
AGhsB030324	1.59e-22	4.67e-24	11.85935	43.973848	0.7018784		
AGhsB121420	1.60e-22	4.72e-24	-11.857949	43.964747	-0.5869575	C20orf30	chromosome 20 open reading frame 30
AGhsA120524	1.62e-22	4.77e-24	-11.856173	43.953207	-0.613563	MAOA	monoamine oxidase A
AGhsA071407	1.65e-22	4.87e-24	11.853123	43.933394	0.4477241	ELOVL6	ELOVL family member 6, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)
AGhsA171618	1.65e-22	4.87e-24	-11.852925	43.932107	-0.4601466	MCRS1	microspherule protein 1
AGhsB041407	1.65e-22	4.91e-24	11.851848	43.92511	0.5325893	RNF24	ring finger protein 24
AGhsB141008	1.71e-22	5.09e-24	-11.846389	43.889643	-1.060406	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
AGhsA150605	1.75e-22	5.21e-24	11.842704	43.865705	0.5047759	TBX4	T-box 4
AGhsB090724	1.75e-22	5.22e-24	11.842397	43.863713	0.604626	PIAS3	protein inhibitor of activated STAT, 3
AGhsB131105	1.78e-22	5.34e-24	11.838979	43.841507	0.655689		
AGhsB010214	1.84e-22	5.51e-24	-11.834285	43.811017	-0.4716324	DUSP6	dual specificity phosphatase 6
AGhsB160915	1.86e-22	5.59e-24	11.831898	43.795511	0.6221934		
AGhsA101515	2.06e-22	6.21e-24	-11.81599	43.692181	-0.6676078	SDHA	succinate dehydrogenase complex, subunit A, flavoprotein (Fp)
AGhsB200918	2.16e-22	6.52e-24	-11.808518	43.643655	-0.4679616	DLAT	dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)
AGhsC180222	2.20e-22	6.66e-24	11.805155	43.62181	0.6599697		
AGhsB190321	2.66e-22	8.06e-24	-11.776167	43.433575	-1.1600556		
AGhsB071016	2.68e-22	8.16e-24	-11.774275	43.421296	-0.3564522	ZFP41	zinc finger protein 41 homolog (mouse)
AGhsB161116	2.76e-22	8.42e-24	-11.769423	43.389789	-0.3467487		
AGhsC071413	2.87e-22	8.75e-24	11.763559	43.351723	0.5345788	MOBKL2A///C19orf36///AP3D1	MOB1, Mps One Binder kinase activator-like 2A (yeast)///chromosome 19 open reading frame 36///adaptor-related protein complex 3, delta 1 subunit
AGhsC130709	3.01e-22	9.20e-24	11.755898	43.301988	0.6342874		
AGhsC080215	3.04e-22	9.32e-24	-11.753939	43.289269	-1.2664505	TRDC	T cell receptor delta constant
AGhsC241521	3.32e-22	1.02e-23	11.739978	43.198644	0.636747		
AGhsB061321	3.57e-22	1.10e-23	-11.728464	43.123913	-0.4362803		
AGhsB121222	3.89e-22	1.20e-23	-11.71503	43.036728	-0.6444205	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
AGhsB211006	4.22e-22	1.31e-23	-11.702488	42.955349	-0.5803538		
AGhsA130911	5.27e-22	1.63e-23	11.668134	42.732466	0.5031637	SNAI1	snail homolog 1 (Drosophila)
AGhsC170619	5.87e-22	1.82e-23	-11.651281	42.623156	-0.3784013		
AGhsB120304	6.00e-22	1.87e-23	-11.647738	42.600179	-0.4138275	JUB	jub, ajuba homolog (Xenopus laevis)
AGhsA171020	6.00e-22	1.87e-23	-11.647234	42.59691	-0.5942099	SELPLG	selectin P ligand
AGhsC260419	6.03e-22	1.89e-23	11.646174	42.590037	0.6528538		
AGhsC250904	6.36e-22	1.99e-23	11.637889	42.536307	0.5914471		
AGhsC220119	6.64e-22	2.08e-23	11.630965	42.491409	0.6930425		
AGhsA170501	6.87e-22	2.16e-23	11.625325	42.454833	1.1926466	TNFSF13B	tumor necrosis factor (ligand) superfamily, member 13b
AGhsB061510	7.07e-22	2.23e-23	-11.620667	42.424636	-0.4279464	KRTAP1-1	keratin associated protein 1-1
AGhsC150118	7.14e-22	2.26e-23	-11.618703	42.411897	-0.4153571		
AGhsB171518	7.91e-22	2.51e-23	-11.602753	42.308493	-0.4387113		
AGhsB110206	7.95e-22	2.52e-23	-11.60174	42.301928	-0.3540701	CABLES1	Cdk5 and Abl enzyme substrate 1
AGhsA080310	8.76e-22	2.79e-23	-11.586533	42.203352	-0.6304936	FXYD5	FXYD domain containing ion transport regulator 5
AGhsA110710	9.29e-22	2.96e-23	11.57724	42.143121	0.4671648		
AGhsC031505	9.30e-22	2.97e-23	11.576743	42.139898	0.3449966		
AGhsA010319	9.60e-22	3.07e-23	-11.571669	42.107017	-0.9426735	RPL29	ribosomal protein L29
AGhsA261415	9.62e-22	3.09e-23	11.570956	42.102395	0.6124798		
AGhsC070713	9.62e-22	3.09e-23	-11.570715	42.100832	-0.4256368		
AGhsC260414	9.93e-22	3.20e-23	11.565472	42.066854	0.6858811		
AGhsC040518	1.02e-21	3.30e-23	-11.560625	42.035448	-0.3628117		
AGhsA070418	1.07e-21	3.44e-23	11.554109	41.993229	0.6592706	LY6G5C	lymphocyte antigen 6 complex, locus G5C
AGhsC051017	1.11e-21	3.60e-23	-11.547303	41.94913	-0.3379801		
AGhsA061409	1.14e-21	3.70e-23	-11.543066	41.921679	-0.5533036		
AGhsB030109	1.14e-21	3.70e-23	11.543028	41.921427	0.6143885		
AGhsA091518	1.17e-21	3.81e-23	-11.538514	41.892184	-0.6203487	DGKA	diacylglycerol kinase, alpha 80kDa
AGhsC010804	1.22e-21	3.99e-23	11.531691	41.847984	0.7201466	PRODH	proline dehydrogenase (oxidase) 1
AGhsC130516	1.27e-21	4.15e-23	11.525471	41.807692	0.7471007		
AGhsA130910	1.36e-21	4.47e-23	11.514283	41.735223	0.720187	CEBPB	CCAAT/enhancer binding protein (C/EBP), beta
AGhsB090607	1.36e-21	4.48e-23	11.51402	41.733523	0.4627763	LOC100101267	POM121 membrane glycoprotein (rat)-like
AGhsB061017	1.37e-21	4.50e-23	-11.51332	41.728986	-0.3811641	BRPF3	bromodomain and PHD finger containing, 3
AGhsA130723	1.45e-21	4.79e-23	11.503682	41.666564	0.7257412	ADRA1D	adrenergic, alpha-1D-, receptor
AGhsA070906	1.50e-21	4.95e-23	-11.498495	41.632977	-0.4081082		
AGhsB260608	1.58e-21	5.22e-23	11.490315	41.580006	0.3499377	HIST1H4D///HIST1H2BC///HIST1H2BE///HIST1H2BD///HIST1H1E	histone cluster 1, H4d///histone cluster 1, H2bc///histone cluster 1, H2be///histone cluster 1, H2bd///histone cluster 1, H1e
AGhsA050712	1.59e-21	5.27e-23	11.489056	41.571857	0.7978015	PANK4	pantothenate kinase 4
AGhsA231609	1.61e-21	5.36e-23	-11.486473	41.555131	-0.373878	NRBP1	nuclear receptor binding protein 1
AGhsB101407	1.63e-21	5.43e-23	-11.484508	41.542408	-0.6695991	CCNL1	cyclin L1
AGhsA051510	1.67e-21	5.59e-23	11.479973	41.513045	0.7300404	BTN2A3	butyrophilin, subfamily 2, member A3
AGhsC151322	1.73e-21	5.79e-23	-11.474495	41.477578	-0.4042318		
AGhsB030916	1.76e-21	5.89e-23	11.472032	41.461628	0.6472052		
AGhsB120314	1.80e-21	6.03e-23	11.46831	41.437538	0.6326584	THRA	thyroid hormone receptor, alpha (erythroblastic leukemia viral (v-erb-a) oncogene homolog, avian)
AGhsC070809	1.81e-21	6.10e-23	11.466488	41.42574	0.4852628		
AGhsB040709	1.89e-21	6.36e-23	11.460129	41.384577	0.6595502	OR52A1	olfactory receptor, family 52, subfamily A, member 1
AGhsC081211	2.01e-21	6.80e-23	11.44998	41.318884	0.6580441		
AGhsA090908	2.02e-21	6.86e-23	11.448686	41.310511	0.5951617	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit
AGhsB260202	2.08e-21	7.05e-23	11.444535	41.283641	0.6970772	RNF39	ring finger protein 39
AGhsB251516	2.19e-21	7.45e-23	11.436013	41.228488	0.6779666	IGSF8	immunoglobulin superfamily, member 8
AGhsB030120	2.20e-21	7.49e-23	11.435182	41.223115	0.5404582	RAD52	RAD52 homolog (S. cerevisiae)
AGhsB110318	2.21e-21	7.55e-23	11.433946	41.215112	0.4295586		
AGhsA071514	2.23e-21	7.63e-23	11.432298	41.204451	0.6461944		
